STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-02-27,5.1,28.6,33.2,25.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-02-28,,27.4,32.0,23.9
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-02-29,,28.7,34.4,23.4
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-01,,28.3,33.0,25.6
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-02,,28.6,34.5,23.7
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-03,,27.3,32.8,22.7
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-04,,26.4,32.9,20.4
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-05,,27.3,33.1,21.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-06,,27.9,34.2,21.1
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-07,0.8,29.6,34.8,24.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-08,,28.8,32.4,26.1
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-09,,28.4,34.6,24.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-10,0.5,28.0,32.3,24.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-11,9.1,27.7,32.5,25.6
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-12,4.3,29.3,33.2,26.3
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-13,0.0,29.1,33.0,26.4
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-14,,29.5,33.6,26.9
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-15,,29.3,33.1,27.3
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-16,,29.2,33.4,26.8
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-17,,29.3,33.8,26.9
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-18,,29.2,33.4,26.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-19,,29.2,34.2,26.8
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-20,,29.2,32.8,26.7
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-21,,29.4,33.7,27.1
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-22,,29.7,34.1,26.3
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-23,,30.1,34.8,27.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-24,,29.8,34.4,26.1
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-25,,29.5,33.8,27.3
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-26,,29.7,34.4,26.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-27,,29.7,33.9,27.8
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-28,,29.9,33.9,27.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-29,,30.1,34.7,27.7
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-30,,30.5,35.4,27.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-03-31,0.0,29.9,35.9,25.8
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-01,0.0,30.7,36.2,26.1
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-02,,30.4,34.6,28.0
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-03,2.8,30.3,35.2,25.9
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-04,0.0,30.1,35.1,26.7
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-05,,29.7,35.8,26.0
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-06,1.5,27.6,30.4,26.4
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-07,,29.7,35.2,25.7
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-08,,30.4,35.0,27.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-09,,30.7,34.5,28.0
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-10,,31.1,35.9,28.4
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-11,,30.7,34.9,28.1
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-12,25.9,30.8,34.7,28.8
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-13,,30.8,34.8,28.4
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-14,,30.8,35.5,27.9
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-15,,30.5,36.6,27.4
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-16,0.5,30.7,35.7,26.7
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-17,,31.2,36.0,27.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-18,,31.0,35.5,27.4
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-19,3.6,30.8,34.7,27.3
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-20,0.0,31.1,34.9,28.8
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-21,,31.1,35.3,28.6
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-22,17.5,30.2,35.6,
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-23,37.6,27.6,34.4,24.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-24,0.0,28.9,35.4,24.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-25,64.5,26.6,31.9,23.0
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-26,10.7,28.0,33.7,24.3
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-27,18.5,28.8,33.6,
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-28,1.8,28.7,34.4,24.6
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-29,0.0,27.9,33.6,25.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-04-30,0.0,29.6,33.8,24.9
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-01,0.0,29.9,33.5,28.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-02,0.0,29.8,32.9,26.6
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-03,,30.2,33.1,28.4
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-04,0.0,29.1,32.2,26.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-05,0.0,30.3,35.1,27.0
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-06,,31.0,36.2,27.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-07,,30.7,34.6,27.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-08,,31.0,36.4,27.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-09,,30.4,35.2,26.9
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-10,,29.7,34.8,26.7
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-11,13.2,27.7,32.9,25.7
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-12,24.6,27.9,31.5,24.7
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-13,13.2,27.1,32.0,25.0
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-14,25.9,25.5,30.6,24.6
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-15,2.3,28.9,32.5,24.3
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-16,0.0,29.9,33.8,27.1
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-17,22.9,28.9,32.7,
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-18,0.0,28.6,31.9,25.4
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-19,12.2,28.6,33.8,26.1
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-20,5.1,29.2,34.4,25.9
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-21,1.0,29.0,33.8,24.4
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-22,7.6,28.9,34.0,
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-23,0.0,29.4,33.2,24.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-24,2.3,29.9,33.3,27.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-25,,29.5,33.2,26.6
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-26,,30.0,33.3,26.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-27,8.1,30.1,34.2,26.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-28,41.9,29.0,33.5,
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-29,23.9,28.1,33.0,24.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-30,0.0,28.8,32.6,24.0
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-05-31,0.0,29.8,33.7,26.3
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-01,0.3,29.1,33.6,
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-02,39.9,28.1,32.8,
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-03,28.4,27.1,32.3,24.4
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-04,1.8,27.9,33.3,24.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-05,1.3,29.9,33.8,26.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-06,0.0,29.7,34.0,27.7
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-07,15.5,29.9,34.5,25.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-08,0.0,29.4,33.4,27.4
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-09,0.0,29.7,33.5,26.7
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-10,0.0,30.5,35.8,27.0
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-11,0.5,29.8,34.4,26.3
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-12,0.5,28.3,32.4,24.3
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-13,0.0,29.7,33.1,27.0
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-14,1.0,29.1,31.8,27.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-15,0.0,29.5,32.5,28.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-16,30.5,27.8,33.2,
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-17,24.4,27.0,32.9,23.7
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-18,0.8,27.9,31.9,24.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-19,13.2,27.1,31.7,
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-20,0.5,27.6,32.4,23.1
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-21,0.0,29.7,34.6,25.1
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-22,,29.7,33.9,26.0
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-23,,30.2,33.9,26.6
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-24,,29.2,33.5,26.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-25,,30.0,33.8,26.4
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-26,0.0,29.6,33.4,27.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-27,0.0,29.8,34.0,26.0
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-28,0.0,30.1,33.4,27.3
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-29,0.0,30.0,34.1,26.8
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-06-30,38.9,29.3,34.4,25.1
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-01,10.7,27.2,31.8,
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-02,3.0,26.7,31.8,24.0
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-03,8.6,27.3,30.3,25.0
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-04,0.5,28.7,33.3,25.3
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-05,,29.5,34.2,25.4
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-06,,29.0,33.2,25.6
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-07,27.9,27.7,32.9,25.4
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-08,51.1,27.8,31.6,
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-09,11.7,26.8,30.6,23.9
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-10,10.7,26.4,29.5,24.2
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-11,8.9,28.5,32.9,24.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-12,0.0,29.4,33.6,25.7
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-14,1.8,29.7,33.9,25.7
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-15,0.0,30.3,34.8,26.7
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-16,0.3,29.9,34.8,27.0
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-17,,28.9,33.8,26.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-18,4.8,29.4,33.6,
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-19,33.8,28.7,33.2,
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-20,14.0,27.5,30.5,24.1
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-21,0.8,29.2,33.5,
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-22,16.5,29.4,33.7,25.1
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-23,33.0,27.7,33.9,25.3
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-24,0.8,28.1,31.1,25.3
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-25,3.0,27.8,32.0,
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-26,0.0,28.7,32.8,24.5
THM00048453,"BANG NA AGROMET, TH",13.667,100.617,6.0,2008-07-27,2.5,28.6,33.0,25.9
